rank,player,rating,gold,silver,bronze,rated_games,total_games,finished,eliminated,resigned,joined,date_scraped,time_scraped
5280,Luthacris,1166,1,-,-,1,6,50%,33%,17%,09 Jan 2017,03 Oct 2017,15:21
5281,RiverRoam,1166,1,-,-,2,5,60%,-,40%,17 Oct 2015,03 Oct 2017,15:21
5282,Miykie,1166,1,-,-,3,3,33%,-,67%,02 Jul 2017,03 Oct 2017,15:21
5283,Sir Taco Flex,1166,-,1,1,8,10,40%,40%,20%,19 Oct 2015,03 Oct 2017,15:21
5284,Mikeyzaur,1166,-,1,1,1,4,75%,-,25%,04 Oct 2016,03 Oct 2017,15:21
5285,Instant Eggs,1166,-,1,-,2,6,50%,17%,33%,30 May 2017,03 Oct 2017,15:21
5286,Bridger,1166,-,1,-,3,5,40%,-,60%,28 Oct 2015,03 Oct 2017,15:21
5287,Rose country,1166,-,1,-,1,3,33%,-,67%,28 May 2017,03 Oct 2017,15:21
5288,J2H_,1166,-,-,1,3,7,43%,14%,43%,30 May 2016,03 Oct 2017,15:21
5289,TheGuardian,1166,-,-,1,2,4,75%,-,25%,09 Dec 2015,03 Oct 2017,15:21
5290,youngrelic,1166,-,-,1,1,3,67%,33%,-,20 Jul 2017,03 Oct 2017,15:21
5291,MistaWiena,1166,-,-,-,3,7,14%,43%,43%,25 Apr 2017,03 Oct 2017,15:21
5292,Sloyve,1166,-,-,-,4,5,-,20%,80%,18 Oct 2015,03 Oct 2017,15:21
5293,Okokokok123,1166,-,-,-,4,4,100%,-,-,14 Mar 2017,03 Oct 2017,15:21
5294,BullyJean,1166,-,-,-,1,4,75%,-,25%,05 Feb 2016,03 Oct 2017,15:21
5295,ramedhis,1166,-,-,-,2,4,25%,25%,50%,09 Feb 2017,03 Oct 2017,15:21
5296,Dedpool,1166,-,-,-,4,4,-,25%,75%,09 Feb 2016,03 Oct 2017,15:21
5297,tairaa,1166,-,-,-,2,4,-,50%,50%,13 Sep 2016,03 Oct 2017,15:21
5298,Ahmetky2,1166,-,-,-,1,3,-,33%,67%,23 Aug 2016,03 Oct 2017,15:21
5299,Mcope,1166,-,-,-,1,2,50%,-,50%,28 Oct 2015,03 Oct 2017,15:21
5300,Dirtsanchez47,1166,-,-,-,1,2,-,50%,50%,15 Oct 2015,03 Oct 2017,15:21
5301,MrDylHandz,1166,-,-,-,1,1,-,100%,-,18 Mar 2016,03 Oct 2017,15:21
5302,Lukethealpacahunter,1166,-,-,-,1,1,-,-,100%,16 Aug 2016,03 Oct 2017,15:21
5303,LogicalAdmiral,1166,-,-,-,1,1,-,-,100%,16 Mar 2016,03 Oct 2017,15:21
5304,Benbit,1165,12,6,2,5,45,62%,13%,24%,18 Oct 2015,03 Oct 2017,15:21
5305,BeefCat,1165,4,12,20,54,158,62%,31%,7%,25 Oct 2015,03 Oct 2017,15:21
5306,Elitaer,1165,4,3,1,12,24,75%,21%,4%,14 Jan 2016,03 Oct 2017,15:21
5307,Slammamonichio,1165,3,-,1,4,9,56%,22%,22%,27 Dec 2015,03 Oct 2017,15:21
5308,SheriffJohn,1165,2,2,3,5,14,71%,7%,21%,18 Oct 2016,03 Oct 2017,15:21
5309,Picard,1165,2,2,2,8,19,32%,21%,47%,16 Oct 2015,03 Oct 2017,15:21
5310,Aristotle01,1165,2,1,5,10,19,79%,21%,-,03 Apr 2016,03 Oct 2017,15:21
5311,BlackLiterally,1165,2,1,2,4,10,70%,30%,-,16 Oct 2015,03 Oct 2017,15:21
5312,Iluha,1165,2,1,-,1,9,44%,-,56%,02 Dec 2015,03 Oct 2017,15:21
5313,BryantJ,1165,1,1,1,1,16,50%,19%,31%,10 Jan 2017,03 Oct 2017,15:21
5314,Dexx,1165,1,-,2,2,7,57%,43%,-,20 Oct 2015,03 Oct 2017,15:21
5315,Bananaconda,1165,1,-,-,2,6,50%,17%,33%,13 Dec 2016,03 Oct 2017,15:21
5316,TechFocus,1165,-,3,2,1,11,64%,18%,18%,01 May 2016,03 Oct 2017,15:21
5317,Campion,1165,-,3,-,5,8,38%,13%,50%,14 Oct 2015,03 Oct 2017,15:21
5318,Bowserette,1165,-,1,1,1,7,71%,14%,14%,24 Sep 2014,03 Oct 2017,15:21
5319,MIJOisFIRE,1165,-,1,1,1,4,50%,-,50%,19 Mar 2017,03 Oct 2017,15:21
5320,ILudius,1165,-,1,-,1,4,75%,-,25%,21 Feb 2016,03 Oct 2017,15:21
5321,Aberdolf Lincler,1165,-,-,3,6,14,43%,21%,36%,23 Dec 2015,03 Oct 2017,15:21
5322,Look Up,1165,-,-,-,1,6,33%,-,67%,18 Nov 2015,03 Oct 2017,15:21
5323,smrznv,1165,-,-,-,2,5,-,40%,60%,04 Feb 2016,03 Oct 2017,15:21
5324,headshot2391,1165,-,-,-,1,3,33%,33%,33%,02 Feb 2016,03 Oct 2017,15:21
5325,AlliR,1165,-,-,-,3,3,33%,-,67%,07 Apr 2017,03 Oct 2017,15:21
5326,bxyldy,1165,-,-,-,1,3,-,33%,67%,29 Dec 2015,03 Oct 2017,15:21
5327,ExcellentJack,1165,-,-,-,1,3,-,33%,67%,10 Nov 2015,03 Oct 2017,15:21
5328,Greatshark19,1165,-,-,-,1,3,-,-,100%,01 Sep 2016,03 Oct 2017,15:21
5329,Ashwa,1165,-,-,-,1,3,-,33%,67%,25 Nov 2015,03 Oct 2017,15:21
5330,evilrobotshane,1165,-,-,-,1,2,50%,50%,-,26 May 2016,03 Oct 2017,15:21
5331,GreyMatter,1165,-,-,-,1,2,50%,50%,-,18 Mar 2017,03 Oct 2017,15:21
5332,lolTryAgain,1165,-,-,-,1,2,50%,-,50%,08 Jan 2017,03 Oct 2017,15:21
5333,ChrisB,1165,-,-,-,1,2,-,-,100%,18 Mar 2016,03 Oct 2017,15:21
5334,NeilZer510,1165,-,-,-,1,2,-,100%,-,17 Oct 2015,03 Oct 2017,15:21
5335,padfel,1165,-,-,-,1,2,-,-,100%,09 Sep 2016,03 Oct 2017,15:21
5336,leoc,1165,-,-,-,1,1,-,-,100%,17 Mar 2016,03 Oct 2017,15:21
5337,Mpoe41,1165,-,-,-,1,1,-,-,100%,05 Apr 2017,03 Oct 2017,15:21
5338,LuckyByNature,1165,-,-,-,1,1,-,-,100%,14 Sep 2017,03 Oct 2017,15:21
5339,McKirk,1164,6,5,6,9,35,80%,17%,3%,12 Mar 2017,03 Oct 2017,15:21
5340,UnderwaterSubmarine,1164,5,4,4,34,35,77%,14%,9%,15 Oct 2015,03 Oct 2017,15:21
5341,ROGamer5YT,1164,5,3,5,14,36,50%,33%,17%,15 Nov 2015,03 Oct 2017,15:21
5342,timi,1164,2,4,-,3,16,56%,6%,38%,28 Mar 2016,03 Oct 2017,15:21
5343,CollLax,1164,2,3,6,5,20,75%,-,25%,16 Mar 2016,03 Oct 2017,15:21
5344,OscarMike,1164,2,3,3,13,21,67%,24%,10%,08 Apr 2017,03 Oct 2017,15:21
5345,schwedematt,1164,2,-,3,1,13,46%,38%,15%,19 Oct 2015,03 Oct 2017,15:21
5346,shadowfacts,1164,2,-,-,1,8,50%,-,50%,05 Jan 2016,03 Oct 2017,15:21
5347,ArashPey,1164,1,2,1,8,14,71%,7%,21%,21 Mar 2016,03 Oct 2017,15:21
5348,Dasbooot,1164,1,1,-,2,7,57%,43%,-,15 Sep 2017,03 Oct 2017,15:21
5349,ep0ch,1164,1,-,2,6,12,42%,25%,33%,28 Mar 2016,03 Oct 2017,15:21
5350,Gurbaz21,1164,1,-,-,4,11,36%,27%,36%,13 Jul 2016,03 Oct 2017,15:21
5351,Hobo on wheels,1164,1,-,-,4,9,100%,-,-,20 Dec 2015,03 Oct 2017,15:21
5352,kwha,1164,1,-,-,2,7,43%,14%,43%,02 May 2016,03 Oct 2017,15:21
5353,Trufeats,1164,1,-,-,2,4,25%,50%,25%,16 Mar 2016,03 Oct 2017,15:21
5354,thegracie,1164,1,-,-,1,2,-,50%,50%,18 Feb 2017,03 Oct 2017,15:21
5355,FascistHippie,1164,-,2,2,2,8,63%,38%,-,29 Apr 2016,03 Oct 2017,15:21
5356,Nrg2xlr8,1164,-,2,1,2,7,57%,43%,-,16 Feb 2016,03 Oct 2017,15:21
5357,twobones,1164,-,2,-,3,4,75%,25%,-,05 Oct 2015,03 Oct 2017,15:21
5358,LeanMonster4,1164,-,1,1,4,10,30%,50%,20%,09 Oct 2016,03 Oct 2017,15:21
5359,trebeck,1164,-,1,-,10,27,70%,11%,19%,18 Jan 2016,03 Oct 2017,15:21
5360,Nort,1164,-,1,-,3,7,43%,29%,29%,24 Oct 2015,03 Oct 2017,15:21
5361,buttmunch92,1164,-,1,-,1,6,17%,33%,50%,14 Mar 2017,03 Oct 2017,15:21
5362,360000,1164,-,1,-,3,5,60%,40%,-,01 Feb 2016,03 Oct 2017,15:21
5363,Marce,1164,-,-,2,1,13,31%,23%,46%,15 Feb 2016,03 Oct 2017,15:21
5364,Snowtek,1164,-,-,1,2,6,50%,17%,33%,04 Jul 2016,03 Oct 2017,15:21
5365,Homacidaljedi,1164,-,-,-,1,14,7%,-,93%,20 Oct 2015,03 Oct 2017,15:21
5366,The ripper,1164,-,-,-,2,11,36%,36%,27%,20 Oct 2015,03 Oct 2017,15:21
5367,Dipstick,1164,-,-,-,6,7,43%,29%,29%,21 Nov 2016,03 Oct 2017,15:21
5368,Winsanity Zero,1164,-,-,-,1,5,40%,40%,20%,22 Nov 2016,03 Oct 2017,15:21
5369,Masteronline,1164,-,-,-,2,3,67%,33%,-,13 Feb 2016,03 Oct 2017,15:21
5370,bleeblu,1164,-,-,-,1,3,33%,33%,33%,03 Sep 2016,03 Oct 2017,15:21
5371,FireboyJC,1164,-,-,-,1,3,33%,33%,33%,09 Nov 2015,03 Oct 2017,15:21
5372,Ordensteil,1164,-,-,-,2,3,-,-,100%,20 Oct 2015,03 Oct 2017,15:21
5373,Casy,1164,-,-,-,1,3,-,33%,67%,19 Jan 2016,03 Oct 2017,15:21
5374,SubM,1164,-,-,-,1,2,100%,-,-,16 Feb 2017,03 Oct 2017,15:21
5375,Suffering,1164,-,-,-,1,2,-,50%,50%,05 Dec 2016,03 Oct 2017,15:21
5376,GhostRain,1164,-,-,-,1,2,-,50%,50%,25 Jun 2017,03 Oct 2017,15:21
5377,papaschnew,1163,6,2,3,5,20,65%,25%,10%,03 Dec 2015,03 Oct 2017,15:21
5378,StormEagle,1163,5,3,5,6,23,83%,9%,9%,26 Nov 2015,03 Oct 2017,15:21
5379,Malekite,1163,4,-,-,8,12,67%,8%,25%,02 Apr 2017,03 Oct 2017,15:21
5380,EmpressAthena,1163,3,4,4,17,35,57%,37%,6%,18 Oct 2015,03 Oct 2017,15:21
5381,Bowjer,1163,3,3,1,9,15,80%,7%,13%,05 Feb 2017,03 Oct 2017,15:21
5382,J4sp,1163,3,2,5,10,19,79%,21%,-,08 Apr 2016,03 Oct 2017,15:21
5383,aiai222,1163,3,-,-,4,7,86%,14%,-,14 Oct 2015,03 Oct 2017,15:21
5384,Atlanta Kay,1163,3,-,-,1,4,75%,25%,-,15 Oct 2015,03 Oct 2017,15:21
5385,Sir_Valence,1163,2,-,2,2,12,58%,17%,25%,24 Dec 2015,03 Oct 2017,15:21
5386,hb3014,1163,2,-,-,3,8,50%,-,50%,18 Oct 2015,03 Oct 2017,15:21
5387,Don Prawn Diablo,1163,1,3,1,1,12,58%,8%,33%,30 Dec 2016,03 Oct 2017,15:21
5388,Willshpt,1163,1,1,1,2,7,57%,43%,-,14 Sep 2016,03 Oct 2017,15:21
5389,BusterWD,1163,1,1,-,3,8,63%,25%,13%,21 May 2017,03 Oct 2017,15:21
5390,monjay,1163,1,-,1,2,5,80%,20%,-,15 Oct 2015,03 Oct 2017,15:21
5391,Snowman,1163,-,1,6,7,23,65%,17%,17%,19 Oct 2015,03 Oct 2017,15:21
5392,dilut3d,1163,-,1,1,2,6,33%,33%,33%,18 Oct 2015,03 Oct 2017,15:21
5393,Kotori,1163,-,1,-,2,2,-,50%,50%,14 Nov 2015,03 Oct 2017,15:21
5394,flixel,1163,-,-,1,6,10,60%,30%,10%,26 Jan 2017,03 Oct 2017,15:21
5395,AceShogun,1163,-,-,1,9,10,40%,50%,10%,21 Oct 2015,03 Oct 2017,15:21
5396,MRamius,1163,-,-,1,1,8,25%,50%,25%,08 Apr 2017,03 Oct 2017,15:21
5397,Token,1163,-,-,1,4,7,29%,14%,57%,05 Nov 2015,03 Oct 2017,15:21
5398,SpaceDog,1163,-,-,1,1,3,67%,33%,-,03 Apr 2016,03 Oct 2017,15:21
5399,-Karma-,1163,-,-,1,1,3,33%,33%,33%,23 Feb 2017,03 Oct 2017,15:21
5400,Tyle-Shananigin,1163,-,-,-,2,3,67%,-,33%,16 Oct 2015,03 Oct 2017,15:21
5401,mallen,1163,-,-,-,2,3,33%,-,67%,16 Oct 2015,03 Oct 2017,15:21
5402,XxSeafoodxX,1163,-,-,-,1,2,-,50%,50%,31 Jul 2016,03 Oct 2017,15:21
5403,Get_Shreked,1163,-,-,-,2,2,-,50%,50%,17 Oct 2015,03 Oct 2017,15:21
5404,JiDragon,1163,-,-,-,2,2,-,50%,50%,07 Dec 2015,03 Oct 2017,15:21
5405,Deadpanda,1163,-,-,-,1,1,-,-,100%,14 Mar 2016,03 Oct 2017,15:21
5406,Zayan,1163,-,-,-,1,1,-,-,100%,11 Nov 2016,03 Oct 2017,15:21
5407,Moses,1162,9,13,14,22,104,65%,31%,4%,17 Oct 2015,03 Oct 2017,15:21
5408,PrincessP,1162,7,6,10,5,45,71%,18%,11%,22 Jun 2016,03 Oct 2017,15:21
5409,new player,1162,6,3,4,9,28,75%,21%,4%,21 Feb 2017,03 Oct 2017,15:21
5410,JoeGuido,1162,5,4,1,13,23,87%,13%,-,22 Oct 2015,03 Oct 2017,15:21
5411,scrotus,1162,4,3,6,25,33,73%,21%,6%,21 Oct 2015,03 Oct 2017,15:21
5412,Athelin,1162,4,2,1,9,19,63%,21%,16%,21 Aug 2016,03 Oct 2017,15:21
5413,JJ Manji,1162,2,1,-,7,10,30%,60%,10%,17 Oct 2015,03 Oct 2017,15:21
5414,Maverick,1162,2,1,-,5,9,44%,-,56%,15 Oct 2015,03 Oct 2017,15:21
5415,Synd8kit,1162,1,2,1,2,14,57%,29%,14%,03 Nov 2015,03 Oct 2017,15:21
5416,melancholy,1162,1,2,1,4,8,63%,25%,13%,29 Oct 2015,03 Oct 2017,15:21
5417,N4YHF,1162,1,2,-,4,7,100%,-,-,04 Mar 2017,03 Oct 2017,15:21
5418,Good_Tanner,1162,1,1,1,9,15,60%,40%,-,29 Jul 2017,03 Oct 2017,15:21
5419,EvilGeneral,1162,1,1,-,1,9,44%,22%,33%,21 Jan 2016,03 Oct 2017,15:21
5420,GeneralLaurent,1162,1,1,-,1,3,67%,33%,-,30 Jan 2016,03 Oct 2017,15:21
5421,QuestionablyCircular,1162,1,-,-,1,3,67%,33%,-,30 Jul 2017,03 Oct 2017,15:21
5422,LT_JELENEK,1162,-,1,2,3,10,50%,30%,20%,06 Nov 2015,03 Oct 2017,15:21
5423,Heropon,1162,-,1,-,2,5,60%,20%,20%,10 Nov 2015,03 Oct 2017,15:21
5424,Evasion,1162,-,1,-,2,5,60%,-,40%,01 Dec 2015,03 Oct 2017,15:21
5425,DrScandalous,1162,-,1,-,1,5,40%,20%,40%,01 Jan 2016,03 Oct 2017,15:21
5426,Aqeal,1162,-,-,-,2,4,25%,50%,25%,16 Jan 2016,03 Oct 2017,15:21
5427,Key_gun,1162,-,-,-,1,3,67%,-,33%,15 Feb 2016,03 Oct 2017,15:21
5428,Cavejumper,1162,-,-,-,1,3,-,-,100%,22 Oct 2015,03 Oct 2017,15:21
5429,sadboy1776,1162,-,-,-,1,2,-,50%,50%,18 Mar 2016,03 Oct 2017,15:21
5430,HernyAge5,1162,-,-,-,2,2,-,-,100%,14 Oct 2015,03 Oct 2017,15:21
5431,rjv4527,1162,-,-,-,1,2,-,50%,50%,26 Dec 2015,03 Oct 2017,15:21
5432,Bertje123,1162,-,-,-,1,2,-,-,100%,14 Feb 2017,03 Oct 2017,15:21
5433,Ich habe,1162,-,-,-,1,1,-,100%,-,26 Aug 2016,03 Oct 2017,15:21
5434,Outdoorplum5,1162,-,-,-,1,1,-,-,100%,15 Mar 2016,03 Oct 2017,15:21
5435,Speccy_Penguin,1161,7,4,5,11,46,63%,26%,11%,25 Nov 2016,03 Oct 2017,15:21
5436,alec_burt,1161,6,8,10,60,79,53%,30%,16%,23 Oct 2015,03 Oct 2017,15:21
5437,Pahang,1161,6,4,1,22,28,86%,11%,4%,11 Nov 2015,03 Oct 2017,15:21
5438,Digletteer,1161,4,3,-,9,18,67%,17%,17%,18 Oct 2015,03 Oct 2017,15:21
5439,Dektin,1161,3,-,2,1,6,67%,17%,17%,14 Dec 2015,03 Oct 2017,15:21
5440,LtCmdr Dodge,1161,2,2,1,5,9,67%,11%,22%,16 Mar 2016,03 Oct 2017,15:21
5441,Cain Flanagan,1161,2,1,-,1,13,62%,23%,15%,12 Jan 2017,03 Oct 2017,15:21
5442,Werrd,1161,1,3,2,3,17,47%,29%,24%,03 Mar 2016,03 Oct 2017,15:21
5443,Agent Germ,1161,1,1,1,4,14,29%,43%,29%,20 Oct 2015,03 Oct 2017,15:21
5444,snukkums,1161,1,1,-,4,6,67%,17%,17%,24 Oct 2015,03 Oct 2017,15:21
5445,Chogrebe,1161,1,1,-,1,6,50%,-,50%,09 Aug 2016,03 Oct 2017,15:21
5446,Sem Priest,1161,1,-,1,2,5,40%,-,60%,24 Oct 2015,03 Oct 2017,15:21
5447,TheFeistyTaco,1161,1,-,1,1,4,75%,25%,-,14 Oct 2015,03 Oct 2017,15:21
5448,Quzo,1161,1,-,-,3,13,54%,46%,-,07 Feb 2017,03 Oct 2017,15:21
5449,SohaiL89,1161,1,-,-,2,4,75%,25%,-,17 Oct 2015,03 Oct 2017,15:21
5450,Elliptic,1161,1,-,-,2,4,25%,50%,25%,29 Oct 2016,03 Oct 2017,15:21
5451,Boethe,1161,1,-,-,1,3,33%,33%,33%,07 Dec 2015,03 Oct 2017,15:21
5452,high_sc0re,1161,-,1,2,1,4,75%,25%,-,21 Oct 2015,03 Oct 2017,15:21
5453,Miniroo321,1161,-,1,-,1,3,-,33%,67%,22 Oct 2015,03 Oct 2017,15:21
5454,mvb0829,1161,-,-,2,1,6,50%,17%,33%,25 Oct 2015,03 Oct 2017,15:21
5455,XEPH9I,1161,-,-,1,1,2,-,50%,50%,21 Oct 2015,03 Oct 2017,15:21
5456,PokeyPlayz,1161,-,-,-,1,7,14%,-,86%,31 Mar 2016,03 Oct 2017,15:21
5457,MrRE,1161,-,-,-,1,3,-,-,100%,16 Nov 2015,03 Oct 2017,15:21
5458,GianlucaPo,1161,-,-,-,2,3,-,-,100%,17 Oct 2015,03 Oct 2017,15:21
5459,Schrodinger Kitten,1161,-,-,-,2,2,50%,-,50%,06 Jan 2016,03 Oct 2017,15:21
5460,DomoJeih,1161,-,-,-,1,2,-,-,100%,23 Oct 2015,03 Oct 2017,15:21
5461,Sparrow2312,1161,-,-,-,1,1,-,-,100%,05 Feb 2016,03 Oct 2017,15:21
5462,Thundercat,1161,-,-,-,1,1,-,-,100%,29 Sep 2016,03 Oct 2017,15:21
5463,Wrighty,1160,10,9,14,85,120,89%,11%,-,21 Oct 2015,03 Oct 2017,15:21
5464,Dondali,1160,4,8,7,12,29,86%,10%,3%,21 Oct 2015,03 Oct 2017,15:21
5465,_Bean_,1160,4,6,2,24,60,43%,17%,40%,15 Oct 2015,03 Oct 2017,15:21
5466,Infinity479,1160,3,3,1,4,20,50%,20%,30%,08 Jun 2016,03 Oct 2017,15:21
5467,clonicke,1160,3,1,2,22,36,53%,19%,28%,24 Jan 2016,03 Oct 2017,15:21
5468,F Society,1160,2,1,-,1,5,60%,-,40%,31 Aug 2016,03 Oct 2017,15:21
5469,JoNeverTalks,1160,1,2,1,2,13,85%,8%,8%,05 Feb 2016,03 Oct 2017,15:21
5470,maka007,1160,1,1,3,4,12,50%,8%,42%,14 Oct 2015,03 Oct 2017,15:21
5471,Dogface,1160,1,1,2,4,12,50%,42%,8%,12 Jun 2017,03 Oct 2017,15:21
5472,HairLikeFrodo,1160,1,1,-,2,7,71%,29%,-,21 Oct 2015,03 Oct 2017,15:21
5473,ThePirateKing,1160,1,-,-,4,9,22%,22%,56%,04 Jul 2016,03 Oct 2017,15:21
5474,Cloak and Dagger,1160,-,2,-,6,7,43%,-,57%,27 Oct 2015,03 Oct 2017,15:21
5475,Teku,1160,-,1,2,3,6,17%,-,83%,16 Oct 2015,03 Oct 2017,15:21
5476,Rapko718,1160,-,1,-,1,4,75%,-,25%,21 Oct 2015,03 Oct 2017,15:21
5477,DKmboo,1160,-,-,1,7,8,38%,50%,13%,09 Oct 2016,03 Oct 2017,15:21
5478,elsubsta,1160,-,-,1,1,6,33%,17%,50%,15 Oct 2015,03 Oct 2017,15:21
5479,Jortt,1160,-,-,1,3,5,40%,60%,-,20 Oct 2015,03 Oct 2017,15:21
5480,DuhBucks,1160,-,-,-,4,8,-,-,100%,29 Oct 2015,03 Oct 2017,15:21
5481,The Stig,1160,-,-,-,1,6,17%,-,83%,16 Jan 2016,03 Oct 2017,15:21
5482,Kira,1160,-,-,-,4,4,75%,-,25%,13 Sep 2015,03 Oct 2017,15:21
5483,Subomination,1160,-,-,-,1,4,50%,50%,-,09 Aug 2017,03 Oct 2017,15:21
5484,UnbrandedTech,1160,-,-,-,2,3,33%,-,67%,26 Mar 2016,03 Oct 2017,15:21
5485,RORTER,1160,-,-,-,1,3,33%,-,67%,02 Dec 2015,03 Oct 2017,15:21
5486,DaVinci,1160,-,-,-,1,3,-,33%,67%,18 Oct 2015,03 Oct 2017,15:21
5487,ScreamingFire,1160,-,-,-,1,1,-,-,100%,25 Oct 2015,03 Oct 2017,15:21
5488,EremiticFool,1160,-,-,-,1,1,-,100%,-,13 Oct 2015,03 Oct 2017,15:21
5489,LifeonMars,1160,-,-,-,1,1,-,100%,-,06 Oct 2015,03 Oct 2017,15:21
5490,WhiteT,1160,-,-,-,1,1,-,100%,-,13 Oct 2015,03 Oct 2017,15:21
5491,Guy77,1160,-,-,-,1,1,-,100%,-,07 Oct 2015,03 Oct 2017,15:21
5492,PolarBearGod,1160,-,-,-,1,1,-,-,100%,12 Mar 2016,03 Oct 2017,15:21
5493,3amona,1159,3,1,2,3,22,32%,14%,55%,16 Oct 2015,03 Oct 2017,15:21
5494,napster,1159,2,-,2,1,6,67%,-,33%,19 Oct 2015,03 Oct 2017,15:21
5495,HttpLovecraft,1159,2,-,1,4,9,33%,33%,33%,14 Oct 2015,03 Oct 2017,15:21
5496,rajputav,1159,1,2,-,7,10,70%,30%,-,12 Apr 2017,03 Oct 2017,15:21
5497,Onionring,1159,1,1,-,1,6,33%,33%,33%,12 Feb 2016,03 Oct 2017,15:21
5498,Triphon,1159,1,-,-,4,6,50%,50%,-,19 May 2017,03 Oct 2017,15:21
5499,Mph234,1159,1,-,-,2,6,50%,-,50%,17 Oct 2015,03 Oct 2017,15:21
5500,Charlescab,1159,1,-,-,2,6,17%,-,83%,16 Nov 2015,03 Oct 2017,15:21
5501,Captain Nem0,1159,1,-,-,1,4,50%,25%,25%,06 Jun 2016,03 Oct 2017,15:21
5502,Strangebread,1159,1,-,-,1,4,50%,-,50%,31 Jul 2016,03 Oct 2017,15:21
5503,michaelk,1159,1,-,-,1,3,67%,-,33%,18 Jul 2017,03 Oct 2017,15:21
5504,Schmook,1159,1,-,-,1,2,100%,-,-,29 Aug 2017,03 Oct 2017,15:21
5505,LordMolotov,1159,1,-,-,1,2,50%,-,50%,31 Aug 2016,03 Oct 2017,15:21
5506,Animal,1159,-,4,6,19,23,61%,26%,13%,16 Dec 2015,03 Oct 2017,15:21
5507,Blanc,1159,-,4,2,1,16,56%,13%,31%,08 Nov 2015,03 Oct 2017,15:21
5508,Brueson,1159,-,2,2,14,17,76%,18%,6%,09 May 2016,03 Oct 2017,15:21
5509,Nel_son,1159,-,2,-,2,13,38%,38%,23%,25 Oct 2016,03 Oct 2017,15:21
5510,Orkboi,1159,-,2,-,5,8,88%,13%,-,23 Oct 2015,03 Oct 2017,15:21
5511,PersonalGrief,1159,-,1,1,13,36,47%,33%,19%,15 Oct 2015,03 Oct 2017,15:21
5512,Symphonic,1159,-,1,1,1,6,33%,17%,50%,17 Oct 2015,03 Oct 2017,15:21
5513,makyta,1159,-,1,-,1,5,40%,-,60%,19 Oct 2015,03 Oct 2017,15:21
5514,Frankanater,1159,-,-,1,1,4,-,-,100%,19 Jan 2017,03 Oct 2017,15:21
5515,Tanman2311,1159,-,-,1,2,3,100%,-,-,01 Sep 2016,03 Oct 2017,15:21
5516,HamishWHC,1159,-,-,1,1,3,-,33%,67%,30 Jul 2016,03 Oct 2017,15:21
5517,jalwheel,1159,-,-,-,1,3,33%,67%,-,22 Dec 2015,03 Oct 2017,15:21
5518,RedShirt,1159,-,-,-,3,3,33%,-,67%,07 Apr 2017,03 Oct 2017,15:21
5519,Plato,1159,-,-,-,1,2,-,100%,-,12 Feb 2016,03 Oct 2017,15:21
5520,machineisbored,1159,-,-,-,1,1,-,100%,-,07 Oct 2015,03 Oct 2017,15:21
5521,xXDeathGalaxyXx,1159,-,-,-,1,1,-,-,100%,13 May 2017,03 Oct 2017,15:21
5522,WickedSkengMan,1159,-,-,-,1,1,-,-,100%,01 Nov 2016,03 Oct 2017,15:21
5523,Azhar,1159,-,-,-,1,1,-,100%,-,18 Oct 2015,03 Oct 2017,15:21
5524,Guptanipun,1159,-,-,-,1,1,-,-,100%,02 Jul 2016,03 Oct 2017,15:21
5525,arsalan30,1159,-,-,-,1,1,-,-,100%,02 Nov 2015,03 Oct 2017,15:21
5526,kennyg,1159,-,-,-,1,1,-,-,100%,03 Nov 2015,03 Oct 2017,15:21
5527,Hi There,1158,5,3,4,5,24,71%,13%,17%,21 Jan 2016,03 Oct 2017,15:21
5528,gmanual,1158,3,9,10,25,58,45%,17%,38%,24 Oct 2015,03 Oct 2017,15:21
