rank,player,rating,gold,silver,bronze,rated_games,total_games,finished,eliminated,resigned,joined,date_scraped,time_scraped
8630,Landen20,1055,1,1,1,3,12,25%,25%,50%,06 Nov 2015,27 Sep 2017,23:11
8631,Ark0042,1055,1,1,1,5,9,56%,22%,22%,18 Oct 2015,27 Sep 2017,23:11
8632,Headhunter972,1055,1,-,-,4,5,60%,-,40%,30 May 2016,27 Sep 2017,23:11
8633,Noodles3011,1055,-,2,2,10,16,44%,13%,44%,30 Oct 2015,27 Sep 2017,23:11
8634,harshit,1055,-,1,-,8,10,20%,60%,20%,11 May 2016,27 Sep 2017,23:11
8635,BraveOne772,1054,2,2,2,29,36,50%,22%,28%,18 Oct 2015,27 Sep 2017,23:11
8636,Elarik,1054,1,3,1,10,19,68%,11%,21%,17 Mar 2016,27 Sep 2017,23:11
8637,The Red Devil,1054,1,-,-,3,15,53%,13%,33%,08 Feb 2016,27 Sep 2017,23:11
8638,GOlidus14,1054,1,-,-,3,6,17%,-,83%,17 Oct 2015,27 Sep 2017,23:11
8639,Sea Tank,1054,-,2,-,5,9,44%,22%,33%,17 Oct 2015,27 Sep 2017,23:11
8640,ChagMarc,1054,-,-,1,5,9,33%,44%,22%,23 Mar 2016,27 Sep 2017,23:11
8641,ep1cSHOW,1054,-,-,-,3,3,-,-,100%,22 Jan 2016,27 Sep 2017,23:11
8642,Lord Mikee,1054,-,-,-,2,2,-,-,100%,07 Jul 2017,27 Sep 2017,23:11
8643,kobione,1053,4,1,1,6,11,55%,36%,9%,30 Nov 2016,27 Sep 2017,23:11
8644,sumariangrace,1053,2,1,1,9,29,62%,21%,17%,12 May 2015,27 Sep 2017,23:11
8645,tweak,1053,2,-,-,9,13,23%,31%,46%,21 Oct 2015,27 Sep 2017,23:11
8646,DeathByVlad,1053,-,2,3,19,21,38%,24%,38%,22 Jun 2016,27 Sep 2017,23:11
8647,SaeRae23,1053,-,1,-,5,6,33%,33%,33%,21 Apr 2017,27 Sep 2017,23:11
8648,ftbc,1053,-,-,-,2,6,33%,50%,17%,02 Jan 2016,27 Sep 2017,23:11
8649,bwas,1053,-,-,-,2,5,-,-,100%,06 Dec 2016,27 Sep 2017,23:11
8650,gregharden28,1053,-,-,-,2,4,-,50%,50%,04 Jan 2016,27 Sep 2017,23:11
8651,bandi1985,1053,-,-,-,3,4,-,50%,50%,17 Feb 2016,27 Sep 2017,23:11
8652,BigRick875,1052,1,2,3,8,27,44%,41%,15%,17 Dec 2015,27 Sep 2017,23:11
8653,Go_hiorgohome,1052,1,2,1,6,20,25%,25%,50%,08 Nov 2015,27 Sep 2017,23:11
8654,Itopbunker,1052,-,1,-,3,4,25%,25%,50%,08 Apr 2017,27 Sep 2017,23:11
8655,TheRamboASSASIN,1052,-,-,2,3,20,35%,10%,55%,22 Oct 2015,27 Sep 2017,23:11
8656,OCHOCINCO,1052,-,-,-,10,10,10%,30%,60%,23 Nov 2015,27 Sep 2017,23:11
8657,leming,1052,-,-,-,4,8,25%,-,75%,03 Sep 2017,27 Sep 2017,23:11
8658,Borntorescue,1052,-,-,-,2,2,-,-,100%,24 Apr 2017,27 Sep 2017,23:11
8659,Acerebel,1051,4,2,1,5,16,75%,13%,13%,17 Oct 2015,27 Sep 2017,23:11
8660,Mogarith,1051,2,2,-,2,15,53%,40%,7%,04 Nov 2015,27 Sep 2017,23:11
8661,JazzPadawan,1051,2,1,-,6,25,24%,24%,52%,26 Feb 2017,27 Sep 2017,23:11
8662,lordpotato,1051,1,5,1,10,24,38%,17%,46%,16 Oct 2015,27 Sep 2017,23:11
8663,SaintClairSins,1051,1,-,-,2,8,38%,-,63%,21 Oct 2015,27 Sep 2017,23:11
8664,Ladros,1051,-,3,5,6,21,48%,48%,5%,25 Nov 2015,27 Sep 2017,23:11
8665,daboss212,1051,-,2,1,8,14,36%,-,64%,22 Apr 2017,27 Sep 2017,23:11
8666,Getter45,1051,-,-,-,5,8,38%,25%,38%,09 Dec 2015,27 Sep 2017,23:11
8667,cydna,1051,-,-,-,3,8,-,25%,75%,30 Jan 2016,27 Sep 2017,23:11
8668,Deceptive Cadence,1051,-,-,-,2,3,-,-,100%,20 Dec 2016,27 Sep 2017,23:11
8669,Aklonkar,1051,-,-,-,2,3,-,-,100%,12 Apr 2017,27 Sep 2017,23:11
8670,TheChamp8,1051,-,-,-,3,3,-,33%,67%,01 Nov 2016,27 Sep 2017,23:11
8671,ty2033,1051,-,-,-,2,2,-,-,100%,23 Oct 2015,27 Sep 2017,23:11
8672,dinklage5200,1050,7,2,1,5,26,46%,19%,35%,18 Oct 2015,27 Sep 2017,23:11
8673,gigarush,1050,3,2,3,12,31,48%,26%,26%,10 Apr 2017,27 Sep 2017,23:11
8674,GenerationFirst,1050,2,2,4,14,21,57%,38%,5%,17 Sep 2016,27 Sep 2017,23:11
8675,Launche,1050,2,1,1,7,12,58%,8%,33%,15 Feb 2016,27 Sep 2017,23:11
8676,RoyalWithCheese,1050,2,-,-,4,15,13%,27%,60%,05 Jun 2016,27 Sep 2017,23:11
8677,MKGaming,1050,1,1,1,6,9,44%,33%,22%,20 Oct 2015,27 Sep 2017,23:11
8678,Daunbugless,1050,-,2,-,3,8,25%,63%,13%,23 Oct 2015,27 Sep 2017,23:11
8679,Commandent,1050,-,-,-,5,8,25%,13%,63%,17 Oct 2015,27 Sep 2017,23:11
8680,Daramur,1050,-,-,-,4,8,-,38%,63%,30 Mar 2017,27 Sep 2017,23:11
8681,Cncn,1050,-,-,-,3,6,17%,-,83%,22 Oct 2015,27 Sep 2017,23:11
8682,Molopo,1050,-,-,-,2,6,-,50%,50%,28 Oct 2016,27 Sep 2017,23:11
8683,FinnSomething,1049,-,-,3,5,22,41%,18%,41%,10 Dec 2016,27 Sep 2017,23:11
8684,Cptn4narchy,1049,-,-,1,5,7,29%,14%,57%,13 Oct 2015,27 Sep 2017,23:11
8685,Ghostchips,1049,-,-,-,5,15,-,27%,73%,19 Nov 2015,27 Sep 2017,23:11
8686,PAPALORD,1049,-,-,-,3,6,-,50%,50%,18 Oct 2015,27 Sep 2017,23:11
8687,WJHS,1049,-,-,-,3,3,-,-,100%,19 Dec 2016,27 Sep 2017,23:11
8688,sina-a18,1049,-,-,-,3,3,-,-,100%,29 Oct 2015,27 Sep 2017,23:11
8689,TT04,1049,-,-,-,2,2,-,50%,50%,04 Mar 2017,27 Sep 2017,23:11
8690,mohideen,1048,8,3,4,14,41,44%,15%,41%,11 Nov 2015,27 Sep 2017,23:11
8691,Krov,1048,3,3,2,9,27,41%,22%,37%,26 Nov 2015,27 Sep 2017,23:11
8692,hyastan,1048,3,3,1,18,28,46%,29%,25%,20 Oct 2015,27 Sep 2017,23:11
8693,Azid,1048,2,2,4,12,23,43%,17%,39%,18 Feb 2016,27 Sep 2017,23:11
8694,Jedddy,1048,1,2,6,4,15,73%,13%,13%,19 Oct 2015,27 Sep 2017,23:11
8695,bob_a_rino,1048,1,2,2,10,18,39%,-,61%,16 Oct 2015,27 Sep 2017,23:11
8696,Wallace,1048,-,1,7,24,27,59%,11%,30%,16 Oct 2015,27 Sep 2017,23:11
8697,zBertrand,1048,-,1,-,4,12,8%,50%,42%,20 Feb 2016,27 Sep 2017,23:11
8698,Jiue,1048,-,-,1,9,11,18%,18%,64%,18 Oct 2015,27 Sep 2017,23:11
8699,SaoM,1048,-,-,-,2,6,-,-,100%,05 Jun 2017,27 Sep 2017,23:11
8700,herrvonlorenz,1048,-,-,-,4,5,-,-,100%,18 Jun 2017,27 Sep 2017,23:11
8701,JMAN48,1047,1,1,-,4,9,44%,33%,22%,26 May 2016,27 Sep 2017,23:11
8702,EvanHaas,1047,-,1,2,7,14,14%,64%,21%,23 Oct 2015,27 Sep 2017,23:11
8703,nxmode,1047,-,-,1,5,9,33%,11%,56%,26 Oct 2015,27 Sep 2017,23:11
8704,ttt-1213,1047,-,-,-,4,14,14%,21%,64%,24 Feb 2016,27 Sep 2017,23:11
8705,pekados,1047,-,-,-,5,7,43%,29%,29%,16 Oct 2016,27 Sep 2017,23:11
8706,SovietPower,1047,-,-,-,2,2,-,-,100%,17 Jun 2017,27 Sep 2017,23:11
8707,Neptune,1046,3,2,2,11,19,58%,-,42%,16 Oct 2015,27 Sep 2017,23:11
8708,TheNoob22234,1046,1,-,-,10,37,14%,41%,46%,15 Mar 2016,27 Sep 2017,23:11
8709,Jup173r,1046,-,4,3,16,35,60%,37%,3%,20 Aug 2016,27 Sep 2017,23:11
8710,Comcody33,1046,-,2,1,4,13,38%,8%,54%,16 Mar 2016,27 Sep 2017,23:11
8711,Hoodoo,1046,-,1,-,7,12,50%,25%,25%,25 Apr 2017,27 Sep 2017,23:11
8712,Clockwerk,1046,-,1,-,3,8,13%,25%,63%,27 Oct 2015,27 Sep 2017,23:11
8713,Vyriid,1046,-,-,2,3,11,27%,27%,45%,03 Aug 2017,27 Sep 2017,23:11
8714,shahid,1046,-,-,1,4,13,38%,23%,38%,11 Sep 2016,27 Sep 2017,23:11
8715,Rafe,1046,-,-,-,3,6,-,17%,83%,16 Feb 2016,27 Sep 2017,23:11
8716,Kloikloil,1046,-,-,-,3,5,-,20%,80%,05 Oct 2015,27 Sep 2017,23:11
8717,Yangman,1045,1,3,3,5,24,29%,21%,50%,18 Oct 2015,27 Sep 2017,23:11
8718,DeathComethe,1045,1,1,-,8,16,38%,63%,-,01 Sep 2016,27 Sep 2017,23:11
8719,fuknut,1045,1,-,1,12,15,13%,13%,73%,14 Jul 2017,27 Sep 2017,23:11
8720,MrGarak,1045,-,2,1,5,8,25%,-,75%,17 Oct 2015,27 Sep 2017,23:11
8721,Jonats,1045,-,1,1,6,14,21%,29%,50%,29 Oct 2015,27 Sep 2017,23:11
8722,Rishabh Bari,1045,-,1,-,5,8,38%,50%,13%,03 Aug 2017,27 Sep 2017,23:11
8723,Summitcs1,1045,-,-,-,4,8,13%,50%,38%,31 Jan 2016,27 Sep 2017,23:11
8724,ItzChewy,1044,3,7,7,9,38,63%,13%,24%,14 Oct 2015,27 Sep 2017,23:11
8725,Ianksclark,1044,2,-,-,4,8,38%,38%,25%,23 Aug 2016,27 Sep 2017,23:11
8726,TheInterceptor1681,1044,1,-,-,2,7,57%,-,43%,10 Jan 2017,27 Sep 2017,23:11
8727,Jake aka beast,1044,-,1,-,6,10,20%,10%,70%,14 Jan 2016,27 Sep 2017,23:11
8728,Lokojo,1044,-,-,-,4,10,10%,40%,50%,09 Dec 2015,27 Sep 2017,23:11
8729,Beast mode4766,1044,-,-,-,3,9,11%,22%,67%,21 May 2016,27 Sep 2017,23:11
8730,Commodore Cummondoor,1044,-,-,-,3,4,-,-,100%,09 Sep 2017,27 Sep 2017,23:11
8731,Douglas,1043,8,9,4,39,74,58%,20%,22%,16 Oct 2015,27 Sep 2017,23:11
8732,SithAdmiral,1043,1,2,3,15,29,34%,55%,10%,17 Mar 2016,27 Sep 2017,23:11
8733,BatRastard,1043,1,2,1,6,21,29%,33%,38%,10 Dec 2015,27 Sep 2017,23:11
8734,Captainkerly,1043,1,2,1,4,13,46%,23%,31%,16 Mar 2016,27 Sep 2017,23:11
8735,Calamack,1043,-,-,2,11,30,40%,30%,30%,28 Mar 2016,27 Sep 2017,23:11
8736,jzspoop7,1043,-,-,-,8,14,14%,86%,-,17 Jan 2017,27 Sep 2017,23:11
8737,Shinra,1043,-,-,-,4,10,10%,30%,60%,24 Apr 2017,27 Sep 2017,23:11
8738,Jread,1043,-,-,-,5,9,11%,33%,56%,14 Apr 2016,27 Sep 2017,23:11
8739,GullyFoyle,1043,-,-,-,4,6,17%,50%,33%,23 Jun 2017,27 Sep 2017,23:11
8740,Hunter2129,1042,6,3,1,7,28,57%,43%,-,16 Mar 2016,27 Sep 2017,23:11
8741,AndyMcMars,1042,2,-,1,5,12,25%,33%,42%,16 Oct 2015,27 Sep 2017,23:11
8742,Reidar,1042,1,5,4,19,34,38%,24%,38%,14 Oct 2015,27 Sep 2017,23:11
8743,EMFEthan,1042,1,-,-,3,7,43%,14%,43%,18 Mar 2016,27 Sep 2017,23:11
8744,Mac_Merl,1042,1,-,-,4,6,33%,33%,33%,25 Jan 2017,27 Sep 2017,23:11
8745,Zionist Aggressor,1042,-,1,1,6,9,22%,56%,22%,24 Mar 2016,27 Sep 2017,23:11
8746,Fake7,1042,-,-,-,5,5,-,-,100%,14 Dec 2016,27 Sep 2017,23:11
8747,Stoja,1042,-,-,-,2,4,-,25%,75%,17 Aug 2015,27 Sep 2017,23:11
8748,SubAtomicFrost,1041,2,3,3,15,34,74%,15%,12%,17 Nov 2015,27 Sep 2017,23:11
8749,lv426,1041,2,1,-,11,16,25%,44%,31%,09 Jun 2016,27 Sep 2017,23:11
8750,Rxyquaza,1041,-,2,2,11,21,24%,5%,71%,19 Oct 2015,27 Sep 2017,23:11
8751,Kixx,1041,-,2,2,8,16,31%,38%,31%,20 Feb 2016,27 Sep 2017,23:11
8752,UnassumingAscotCap,1041,-,2,1,11,35,23%,20%,57%,31 Mar 2016,27 Sep 2017,23:11
8753,Legion377,1041,-,1,-,2,5,40%,-,60%,16 Mar 2017,27 Sep 2017,23:11
8754,Ally215,1041,-,-,-,3,4,-,50%,50%,01 Feb 2017,27 Sep 2017,23:11
8755,Necanthrope Rapture,1040,2,2,-,3,9,56%,-,44%,16 Feb 2016,27 Sep 2017,23:11
8756,Rocambeau,1040,1,3,5,4,14,71%,7%,21%,20 Oct 2015,27 Sep 2017,23:11
8757,Xenonium,1040,1,-,-,5,14,7%,14%,79%,26 Oct 2015,27 Sep 2017,23:11
8758,trolton24,1040,-,2,-,4,9,44%,11%,44%,09 Nov 2015,27 Sep 2017,23:11
8759,General___W,1040,-,-,1,4,5,20%,60%,20%,17 Feb 2016,27 Sep 2017,23:11
8760,Ansolix,1040,-,-,-,3,5,-,20%,80%,18 Oct 2015,27 Sep 2017,23:11
8761,Glowing Octopus,1039,1,3,-,7,21,29%,19%,52%,19 Oct 2015,27 Sep 2017,23:11
8762,Jewlius,1039,1,3,-,7,12,42%,17%,42%,31 Jan 2017,27 Sep 2017,23:11
8763,KingOfGame,1039,1,-,1,4,15,27%,-,73%,16 May 2017,27 Sep 2017,23:11
8764,King T,1039,-,2,1,3,15,27%,13%,60%,16 Oct 2015,27 Sep 2017,23:11
8765,curtthecoder,1039,-,1,2,6,32,53%,38%,9%,15 Oct 2015,27 Sep 2017,23:11
8766,PhnxFyre,1039,-,1,1,10,18,44%,44%,11%,16 Oct 2015,27 Sep 2017,23:11
8767,nuberoid,1039,-,-,1,4,5,20%,40%,40%,18 Oct 2015,27 Sep 2017,23:11
8768,Mr SoaR Lurk,1039,-,-,-,6,11,9%,18%,73%,18 Oct 2015,27 Sep 2017,23:11
8769,Bobbo89,1039,-,-,-,4,8,13%,75%,13%,01 Nov 2016,27 Sep 2017,23:11
8770,MeatShield,1038,3,2,1,23,35,63%,26%,11%,10 Jan 2016,27 Sep 2017,23:11
8771,Spritter Jerry,1038,2,2,1,5,15,47%,7%,47%,22 Oct 2015,27 Sep 2017,23:11
8772,JohnGuidoIV,1038,1,-,-,10,28,11%,50%,39%,18 Oct 2015,27 Sep 2017,23:11
8773,KingBanana,1038,-,-,1,6,14,50%,50%,-,12 Nov 2015,27 Sep 2017,23:11
8774,King93,1038,-,-,1,6,10,20%,20%,60%,15 Oct 2015,27 Sep 2017,23:11
8775,avcables,1038,-,-,1,2,4,25%,25%,50%,30 Dec 2015,27 Sep 2017,23:11
8776,Luba,1038,-,-,-,4,7,14%,29%,57%,03 Apr 2016,27 Sep 2017,23:11
8777,johnythree,1038,-,-,-,5,5,-,20%,80%,24 Aug 2016,27 Sep 2017,23:11
8778,_AlphA_,1037,7,6,5,25,54,48%,13%,39%,11 Mar 2016,27 Sep 2017,23:11
8779,Hubbla,1037,4,-,1,13,31,42%,42%,16%,20 Oct 2015,27 Sep 2017,23:11
8780,Lothair,1037,4,-,-,10,32,31%,22%,47%,03 Mar 2016,27 Sep 2017,23:11
8781,Dionysymbiant,1037,2,3,1,15,24,25%,21%,54%,18 Oct 2015,27 Sep 2017,23:11
8782,Uvanka,1037,1,4,3,14,32,50%,19%,31%,18 Oct 2015,27 Sep 2017,23:11
8783,Unrated,1037,1,-,2,3,8,13%,-,88%,17 Oct 2015,27 Sep 2017,23:11
8784,Ahmed8810,1037,1,-,-,3,11,9%,18%,73%,20 Oct 2015,27 Sep 2017,23:11
8785,Daddys_home,1037,-,-,-,11,29,24%,38%,38%,11 Nov 2015,27 Sep 2017,23:11
8786,Zuberkanov,1036,-,3,4,7,37,43%,30%,27%,24 Jan 2016,27 Sep 2017,23:11
8787,Dublin11,1036,-,1,-,5,17,24%,35%,41%,19 Mar 2016,27 Sep 2017,23:11
8788,igryoo,1036,-,-,1,3,10,20%,30%,50%,10 Oct 2015,27 Sep 2017,23:11
8789,IluvChickens,1036,-,-,-,8,23,26%,30%,43%,09 Nov 2015,27 Sep 2017,23:11
8790,dipqib,1036,-,-,-,3,12,17%,17%,67%,10 Nov 2015,27 Sep 2017,23:11
8791,Luxalke,1036,-,-,-,2,5,-,-,100%,12 Aug 2016,27 Sep 2017,23:11
8792,Awsome Person,1035,2,4,2,10,28,50%,18%,32%,28 Oct 2015,27 Sep 2017,23:11
8793,SkyLark,1035,1,7,4,11,38,58%,11%,32%,09 Nov 2015,27 Sep 2017,23:11
8794,WolfyGold,1035,-,4,1,10,21,48%,24%,29%,10 Jul 2017,27 Sep 2017,23:11
8795,Jstoney,1035,-,-,4,8,15,40%,13%,47%,09 Dec 2015,27 Sep 2017,23:11
8796,Samy_sosa1900,1035,-,-,-,5,11,9%,36%,55%,08 Jan 2017,27 Sep 2017,23:11
8797,SovietAmerican,1034,3,3,1,9,27,59%,19%,22%,19 Jun 2016,27 Sep 2017,23:11
8798,Ravor,1034,-,-,1,5,10,30%,-,70%,02 Jan 2016,27 Sep 2017,23:11
8799,SoupOrJuice,1034,-,-,1,5,6,33%,33%,33%,19 Oct 2015,27 Sep 2017,23:11
8800,Xfinity,1034,-,-,-,3,3,-,-,100%,19 Dec 2016,27 Sep 2017,23:11
8801,HYPRO TR,1034,-,-,-,3,3,-,33%,67%,03 Dec 2015,27 Sep 2017,23:11
8802,Holmesboy13,1033,2,1,9,22,45,71%,24%,4%,15 Nov 2015,27 Sep 2017,23:11
8803,Ausar,1033,2,-,2,6,15,47%,20%,33%,13 Feb 2017,27 Sep 2017,23:11
8804,Sergeant_Sawyer,1033,2,-,-,3,9,33%,11%,56%,16 Sep 2016,27 Sep 2017,23:11
8805,Kieron,1033,1,1,2,9,39,23%,15%,62%,27 Nov 2015,27 Sep 2017,23:11
8806,NorNor92,1033,1,1,1,14,19,21%,63%,16%,08 Apr 2017,27 Sep 2017,23:11
8807,Tbill87,1033,-,2,-,5,11,45%,18%,36%,07 Nov 2015,27 Sep 2017,23:11
8808,Jimmylawboston,1032,5,2,3,27,44,57%,34%,9%,18 Oct 2015,27 Sep 2017,23:11
8809,Tobler_one,1032,3,6,2,33,38,76%,18%,5%,11 May 2016,27 Sep 2017,23:11
8810,LewisEld,1032,2,-,2,3,20,20%,10%,70%,19 Dec 2015,27 Sep 2017,23:11
8811,pandna,1032,-,2,-,6,9,44%,-,56%,01 Mar 2016,27 Sep 2017,23:11
8812,Chile,1032,-,-,-,4,10,-,10%,90%,26 Jun 2017,27 Sep 2017,23:11
8813,condor020,1032,-,-,-,5,7,29%,29%,43%,19 Mar 2017,27 Sep 2017,23:11
8814,Dakotagonist,1032,-,-,-,3,3,-,-,100%,16 Jan 2016,27 Sep 2017,23:11
8815,DrBubs,1031,-,1,-,4,6,33%,50%,17%,13 Nov 2015,27 Sep 2017,23:11
8816,JayDog911,1031,-,-,2,22,42,67%,29%,5%,25 Oct 2015,27 Sep 2017,23:11
8817,mikeyrod02,1031,-,-,-,6,20,10%,15%,75%,03 Apr 2017,27 Sep 2017,23:11
8818,D33pBlu,1031,-,-,-,3,6,-,33%,67%,24 Jul 2017,27 Sep 2017,23:11
8819,Swedragon1,1031,-,-,-,3,6,-,33%,67%,14 Feb 2016,27 Sep 2017,23:11
8820,feralfalchion,1031,-,-,-,3,5,-,-,100%,24 Nov 2016,27 Sep 2017,23:11
8821,AfroThunda33,1030,-,1,3,4,21,29%,14%,57%,23 Nov 2015,27 Sep 2017,23:11
8822,krezel,1030,-,1,-,3,8,13%,25%,63%,09 Nov 2015,27 Sep 2017,23:11
8823,Jamalien,1030,-,-,1,8,16,50%,38%,13%,16 Oct 2015,27 Sep 2017,23:11
8824,Live Play,1030,-,-,-,3,8,38%,13%,50%,15 Oct 2015,27 Sep 2017,23:11
8825,Badger Hammer,1029,4,9,7,73,76,79%,12%,9%,22 Oct 2015,27 Sep 2017,23:11
8826,D3rtyharry,1029,-,1,1,9,11,36%,18%,45%,30 May 2017,27 Sep 2017,23:11
8827,jonnyocean,1029,-,1,-,4,8,25%,25%,50%,07 Jan 2017,27 Sep 2017,23:11
8828,aj579,1029,-,-,2,4,13,15%,62%,23%,22 Apr 2016,27 Sep 2017,23:11
8829,Swalih,1029,-,-,-,3,5,-,40%,60%,20 Feb 2016,27 Sep 2017,23:11
8830,xuereb,1029,-,-,-,3,4,50%,25%,25%,14 Dec 2015,27 Sep 2017,23:11
8831,Solid Snake1,1028,4,1,1,18,25,40%,32%,28%,17 Oct 2015,27 Sep 2017,23:11
8832,Gatsui,1028,2,-,3,13,20,45%,30%,25%,05 Jun 2016,27 Sep 2017,23:11
8833,Yourfave,1028,1,-,2,23,24,42%,42%,17%,20 Oct 2015,27 Sep 2017,23:11
8834,Mr_Kronster,1028,-,2,-,11,34,24%,53%,24%,15 Dec 2015,27 Sep 2017,23:11
8835,Bradley880,1028,-,1,-,11,21,14%,71%,14%,05 May 2017,27 Sep 2017,23:11
8836,Nebuchadnezza,1028,-,1,-,4,7,29%,29%,43%,07 Mar 2016,27 Sep 2017,23:11
8837,Risterfa,1028,-,-,-,3,13,15%,31%,54%,28 Feb 2016,27 Sep 2017,23:11
8838,RickyCold,1028,-,-,-,3,6,-,33%,67%,27 Dec 2015,27 Sep 2017,23:11
8839,SempiNova,1027,14,7,4,36,138,52%,23%,25%,18 Oct 2015,27 Sep 2017,23:11
8840,Flying_Sargent,1027,2,3,3,18,41,46%,29%,24%,28 Nov 2015,27 Sep 2017,23:11
8841,KenMvstr,1027,2,-,4,46,65,54%,42%,5%,23 Dec 2016,27 Sep 2017,23:11
8842,Tombo,1027,-,2,-,5,23,17%,48%,35%,16 Oct 2015,27 Sep 2017,23:11
8843,Risen Demon,1027,-,1,-,10,19,42%,21%,37%,21 Oct 2015,27 Sep 2017,23:11
8844,Ace8927,1027,-,-,1,7,16,31%,31%,38%,16 Mar 2016,27 Sep 2017,23:11
8845,vacmann,1026,2,1,-,6,14,43%,21%,36%,25 Oct 2015,27 Sep 2017,23:11
8846,renen,1026,-,-,1,4,10,10%,20%,70%,14 Nov 2015,27 Sep 2017,23:11
8847,thoughtyouwasatoad,1025,6,1,-,14,35,37%,31%,31%,08 Feb 2016,27 Sep 2017,23:11
8848,Leviathan78,1025,-,1,1,20,23,52%,35%,13%,16 Oct 2015,27 Sep 2017,23:11
8849,Fairfax,1025,-,1,-,4,9,22%,-,78%,14 Feb 2016,27 Sep 2017,23:11
8850,Catlord337,1025,-,-,-,5,20,5%,35%,60%,24 Oct 2015,27 Sep 2017,23:11
8851,Ace11,1025,-,-,-,3,6,33%,17%,50%,16 Oct 2015,27 Sep 2017,23:11
8852,Catonis,1025,-,-,-,3,4,-,50%,50%,17 Oct 2015,27 Sep 2017,23:11
8853,Subatomicfunk,1024,1,1,2,7,13,46%,38%,15%,09 Jan 2017,27 Sep 2017,23:11
8854,TheMegaDim,1024,-,1,1,5,13,38%,15%,46%,24 Oct 2015,27 Sep 2017,23:11
8855,ItBlazy,1024,-,-,-,4,9,22%,11%,67%,07 Jan 2017,27 Sep 2017,23:11
8856,Macdaddyfatsac,1023,2,-,-,6,15,27%,33%,40%,16 Jan 2016,27 Sep 2017,23:11
8857,Warhound,1023,1,3,4,5,25,44%,8%,48%,19 Oct 2015,27 Sep 2017,23:11
8858,Ethan02,1023,-,-,-,3,3,-,33%,67%,31 Aug 2016,27 Sep 2017,23:11
8859,Mattman01,1022,6,7,7,23,67,57%,22%,21%,22 Mar 2016,27 Sep 2017,23:11
8860,Benright,1022,4,1,-,9,24,33%,21%,46%,05 Jul 2016,27 Sep 2017,23:11
8861,johnbhb,1022,3,3,4,22,35,54%,14%,31%,18 Oct 2015,27 Sep 2017,23:11
8862,WillTravis,1022,1,1,1,6,23,22%,30%,48%,16 Dec 2015,27 Sep 2017,23:11
8863,itsambrosia,1022,1,-,2,4,12,42%,25%,33%,14 May 2017,27 Sep 2017,23:11
8864,clarrabure,1022,-,3,-,12,14,43%,43%,14%,20 Oct 2015,27 Sep 2017,23:11
8865,CaptainJohn177,1022,-,1,1,6,10,40%,-,60%,25 Oct 2015,27 Sep 2017,23:11
8866,Mr Soso,1022,-,1,-,5,10,50%,20%,30%,08 Nov 2015,27 Sep 2017,23:11
8867,Lexulus,1022,-,-,1,13,22,18%,45%,36%,01 Sep 2016,27 Sep 2017,23:11
8868,Trevlemore,1022,-,-,-,6,9,-,11%,89%,17 Oct 2015,27 Sep 2017,23:11
8869,redja,1021,6,5,-,4,28,68%,18%,14%,15 Mar 2016,27 Sep 2017,23:11
8870,Nemo80,1021,2,1,-,10,22,36%,18%,45%,16 Oct 2015,27 Sep 2017,23:11
8871,SLaM_uK,1021,1,-,-,6,9,33%,11%,56%,15 Oct 2015,27 Sep 2017,23:11
8872,JLangey,1021,-,1,-,4,15,20%,20%,60%,02 May 2016,27 Sep 2017,23:11
8873,Sprattakus,1021,-,1,-,6,12,33%,33%,33%,03 Nov 2015,27 Sep 2017,23:11
8874,Dukeofcatan,1020,5,2,-,5,30,40%,13%,47%,21 Oct 2015,27 Sep 2017,23:11
8875,Bubster,1020,2,7,3,42,80,25%,50%,25%,18 Jan 2016,27 Sep 2017,23:11
8876,StarrLITE,1020,1,1,2,8,31,26%,16%,58%,06 Nov 2015,27 Sep 2017,23:11
8877,HansGruber,1020,-,2,1,10,16,19%,44%,38%,09 Nov 2015,27 Sep 2017,23:11
8878,Hmpoy,1020,-,1,-,5,12,8%,42%,50%,21 Nov 2015,27 Sep 2017,23:11
8879,Auctoritas,1020,-,-,1,3,8,13%,13%,75%,26 Oct 2015,27 Sep 2017,23:11
8880,General Relativitey,1020,-,-,-,3,7,14%,29%,57%,27 May 2016,27 Sep 2017,23:11
8881,Curseive,1020,-,-,-,5,6,17%,67%,17%,23 Feb 2016,27 Sep 2017,23:11
8882,Elliott,1019,2,5,1,6,18,39%,17%,44%,16 Oct 2015,27 Sep 2017,23:11
8883,Acted,1019,2,-,-,4,17,18%,65%,18%,26 Dec 2016,27 Sep 2017,23:11
8884,SiKq,1019,1,1,-,18,37,22%,35%,43%,30 Apr 2017,27 Sep 2017,23:11
8885,bad207operation,1019,1,-,-,9,15,13%,13%,73%,13 Aug 2016,27 Sep 2017,23:11
8886,Henbooty,1019,-,5,5,18,38,47%,32%,21%,30 Nov 2015,27 Sep 2017,23:11
8887,NinjaPineapple,1019,-,-,1,6,19,42%,32%,26%,06 Aug 2015,27 Sep 2017,23:11
8888,deaf savage,1019,-,-,1,4,6,17%,50%,33%,10 Jun 2016,27 Sep 2017,23:11
8889,Quantium,1019,-,-,-,4,4,-,-,100%,29 Jan 2016,27 Sep 2017,23:11
8890,SINKurSHIP,1018,2,2,5,16,48,44%,31%,25%,17 Mar 2016,27 Sep 2017,23:11
8891,Cocomajobo,1018,2,-,1,9,20,50%,30%,20%,20 Dec 2015,27 Sep 2017,23:11
