rank,player,rating,gold,silver,bronze,rated_games,total_games,finished,eliminated,resigned,joined,date_scraped,time_scraped
3760,notabi perplexi,1203,-,1,-,2,3,67%,33%,-,19 Oct 2015,30 Sep 2017,18:11
3761,Retrac81,1203,-,-,1,6,7,86%,14%,-,29 Apr 2017,30 Sep 2017,18:11
3762,JamesFinessin,1203,-,-,1,1,4,75%,25%,-,09 Jan 2017,30 Sep 2017,18:11
3763,Brozy,1203,-,-,-,1,5,20%,40%,40%,22 Dec 2015,30 Sep 2017,18:11
3764,CyberHex,1203,-,-,-,2,5,-,60%,40%,13 Nov 2015,30 Sep 2017,18:11
3765,vinnymoney,1203,-,-,-,2,4,50%,25%,25%,10 Nov 2015,30 Sep 2017,18:11
3766,Dr-Doom,1203,-,-,-,1,3,-,100%,-,18 May 2016,30 Sep 2017,18:11
3767,Arrow123,1203,-,-,-,1,2,-,-,100%,07 Apr 2017,30 Sep 2017,18:11
3768,The_Godfather,1203,-,-,-,1,1,100%,-,-,23 Jan 2017,30 Sep 2017,18:11
3769,Falco sparverius,1202,3,1,1,2,7,86%,14%,-,20 Jan 2016,30 Sep 2017,18:11
3770,Iago Cossentino,1202,3,1,-,2,6,83%,-,17%,15 Oct 2015,30 Sep 2017,18:11
3771,Nahda,1202,3,-,-,6,6,50%,-,50%,09 Jul 2016,30 Sep 2017,18:11
3772,Nebatron,1202,2,3,2,11,21,62%,24%,14%,07 Nov 2015,30 Sep 2017,18:11
3773,devon,1202,2,2,1,1,8,75%,13%,13%,07 Nov 2015,30 Sep 2017,18:11
3774,Smuttvar,1202,2,-,1,2,5,60%,-,40%,26 Oct 2015,30 Sep 2017,18:11
3775,Farragut_13,1202,1,4,9,18,58,59%,21%,21%,19 Oct 2015,30 Sep 2017,18:11
3776,DrasticAction,1202,1,3,1,10,13,77%,23%,-,14 Feb 2017,30 Sep 2017,18:11
3777,Sycar,1202,1,1,1,3,7,100%,-,-,10 Jan 2017,30 Sep 2017,18:11
3778,Lone Wolf 47,1202,1,-,2,1,7,86%,-,14%,26 May 2016,30 Sep 2017,18:11
3779,zomby,1202,1,-,-,2,5,60%,40%,-,31 Oct 2015,30 Sep 2017,18:11
3780,Koios,1202,1,-,-,1,4,25%,25%,50%,24 Dec 2015,30 Sep 2017,18:11
3781,Bloodynekid,1202,1,-,-,1,3,67%,33%,-,15 Dec 2015,30 Sep 2017,18:11
3782,errr,1202,-,1,3,4,7,71%,14%,14%,30 Nov 2015,30 Sep 2017,18:11
3783,Keptakill,1202,-,1,1,2,3,100%,-,-,25 Feb 2016,30 Sep 2017,18:11
3784,bluppfisk,1202,-,1,-,2,3,33%,67%,-,22 Dec 2016,30 Sep 2017,18:11
3785,BEN73N,1202,-,1,-,1,2,50%,50%,-,22 Nov 2015,30 Sep 2017,18:11
3786,KillboFraggins,1202,-,-,-,2,4,75%,25%,-,18 Oct 2015,30 Sep 2017,18:11
3787,MussarMusic,1202,-,-,-,1,3,33%,-,67%,01 Sep 2016,30 Sep 2017,18:11
3788,SentrySolstice,1202,-,-,-,1,3,-,67%,33%,15 Oct 2015,30 Sep 2017,18:11
3789,Abner Doon,1201,8,8,7,7,32,84%,6%,9%,03 Jan 2016,30 Sep 2017,18:11
3790,SuperLee1985,1201,5,1,2,1,11,100%,-,-,11 Jun 2016,30 Sep 2017,18:11
3791,Maester,1201,4,-,-,1,6,83%,17%,-,24 Oct 2015,30 Sep 2017,18:11
3792,DMeechan,1201,3,1,2,2,9,89%,11%,-,09 Oct 2015,30 Sep 2017,18:11
3793,barbaricjustice,1201,3,1,1,1,11,73%,18%,9%,21 Nov 2015,30 Sep 2017,18:11
3794,PurpleVelvet,1201,2,3,2,3,17,76%,6%,18%,18 Nov 2015,30 Sep 2017,18:11
3795,Colobri,1201,2,-,1,6,9,44%,22%,33%,10 Nov 2016,30 Sep 2017,18:11
3796,Edbighead,1201,1,4,3,2,14,71%,29%,-,01 Nov 2015,30 Sep 2017,18:11
3797,TwinkleSticks,1201,1,2,2,5,22,50%,23%,27%,02 Nov 2015,30 Sep 2017,18:11
3798,Chulepa,1201,1,1,1,3,7,71%,-,29%,12 Nov 2015,30 Sep 2017,18:11
3799,A Big Red Ball,1201,1,-,1,2,13,31%,31%,38%,06 Oct 2015,30 Sep 2017,18:11
3800,MagicPancake,1201,1,-,-,3,9,67%,22%,11%,22 Oct 2015,30 Sep 2017,18:11
3801,AfricanOtaku,1201,1,-,-,1,8,63%,25%,13%,13 May 2016,30 Sep 2017,18:11
3802,XenophonDB,1201,1,-,-,2,6,83%,-,17%,21 Sep 2016,30 Sep 2017,18:11
3803,sparknet,1201,1,-,-,2,3,33%,33%,33%,17 Apr 2017,30 Sep 2017,18:11
3804,cuntnugget,1201,-,4,1,2,16,63%,-,38%,28 Nov 2015,30 Sep 2017,18:11
3805,BuildGuy,1201,-,1,2,2,6,67%,-,33%,18 Mar 2016,30 Sep 2017,18:11
3806,Neekkodemus,1201,-,1,1,3,7,43%,29%,29%,12 Dec 2015,30 Sep 2017,18:11
3807,GenghisSean,1201,-,1,1,3,4,100%,-,-,07 Jan 2016,30 Sep 2017,18:11
3808,tuliot,1201,-,-,1,1,5,80%,-,20%,29 Sep 2016,30 Sep 2017,18:11
3809,Flyinryan99,1201,-,-,1,1,4,75%,25%,-,04 May 2017,30 Sep 2017,18:11
3810,Mopedimus,1201,-,-,1,2,4,-,-,100%,16 Oct 2015,30 Sep 2017,18:11
3811,bastardstookmysn,1201,-,-,-,1,5,20%,60%,20%,25 Aug 2017,30 Sep 2017,18:11
3812,StarcraftWannaBe,1201,-,-,-,1,2,100%,-,-,30 Jan 2016,30 Sep 2017,18:11
3813,DatPirate,1201,-,-,-,2,2,50%,50%,-,14 Apr 2017,30 Sep 2017,18:11
3814,Ghilloti,1200,5,1,-,5,22,50%,18%,32%,16 Oct 2015,30 Sep 2017,18:11
3815,Spongebob,1200,4,4,4,12,27,67%,26%,7%,24 Oct 2015,30 Sep 2017,18:11
3816,Bhoughto,1200,3,9,5,4,28,86%,11%,4%,19 May 2016,30 Sep 2017,18:11
3817,Vello,1200,3,3,1,5,13,92%,8%,-,18 Oct 2015,30 Sep 2017,18:11
3818,Theren1,1200,3,1,-,2,14,71%,7%,21%,12 Nov 2015,30 Sep 2017,18:11
3819,Mammux,1200,2,2,-,6,13,85%,-,15%,25 May 2015,30 Sep 2017,18:11
3820,ToxicSub,1200,1,3,3,10,16,75%,25%,-,21 Oct 2015,30 Sep 2017,18:11
3821,Gefunkt,1200,-,1,2,3,5,100%,-,-,17 Oct 2015,30 Sep 2017,18:11
3822,Waffledonkey,1200,-,1,1,3,7,71%,14%,14%,09 Sep 2017,30 Sep 2017,18:11
3823,Evilsmiley,1200,-,-,1,4,12,50%,17%,33%,20 Oct 2015,30 Sep 2017,18:11
3824,DoubleT87,1200,-,-,1,2,5,40%,-,60%,15 Nov 2015,30 Sep 2017,18:11
3825,Acemedic,1200,-,-,1,3,3,33%,-,67%,16 Oct 2015,30 Sep 2017,18:11
3826,ElectronicAIDS,1200,-,-,-,2,6,17%,17%,67%,28 Oct 2015,30 Sep 2017,18:11
3827,devinmartin9,1200,-,-,-,2,4,25%,-,75%,16 Oct 2015,30 Sep 2017,18:11
3828,TomNguyenKoi,1199,31,33,24,33,159,86%,11%,3%,19 Jan 2016,30 Sep 2017,18:11
3829,Wildbill,1199,10,7,11,7,61,75%,20%,5%,01 Oct 2016,30 Sep 2017,18:11
3830,Vilkas,1199,7,9,9,24,49,69%,24%,6%,24 Oct 2016,30 Sep 2017,18:11
3831,edincer97,1199,4,9,4,27,45,56%,24%,20%,16 Oct 2015,30 Sep 2017,18:11
3832,golddove,1199,4,1,3,3,15,60%,7%,33%,23 Oct 2015,30 Sep 2017,18:11
3833,Steinlhs04,1199,3,2,5,22,29,59%,38%,3%,26 Oct 2015,30 Sep 2017,18:11
3834,JohnCenaatShaw,1199,3,2,4,3,19,68%,21%,11%,16 Nov 2015,30 Sep 2017,18:11
3835,BobR,1199,3,2,-,3,10,80%,20%,-,06 Oct 2016,30 Sep 2017,18:11
3836,EatDaPooPoo,1199,3,2,-,1,9,100%,-,-,20 Feb 2016,30 Sep 2017,18:11
3837,Grimlock,1199,3,1,1,4,9,78%,11%,11%,25 Oct 2015,30 Sep 2017,18:11
3838,evilwu,1199,2,1,1,2,14,100%,-,-,27 Oct 2015,30 Sep 2017,18:11
3839,konrad44,1199,2,1,-,2,4,50%,-,50%,22 Oct 2015,30 Sep 2017,18:11
3840,Rikky,1199,2,-,2,10,16,69%,25%,6%,17 Feb 2016,30 Sep 2017,18:11
3841,Serah,1199,2,-,-,1,5,60%,20%,20%,24 Oct 2015,30 Sep 2017,18:11
3842,The Unloginable,1199,1,6,2,10,16,69%,13%,19%,10 Aug 2015,30 Sep 2017,18:11
3843,Hoenheim,1199,1,3,3,3,17,76%,12%,12%,23 Feb 2016,30 Sep 2017,18:11
3844,jjust_me,1199,1,1,3,7,17,71%,6%,24%,29 Oct 2015,30 Sep 2017,18:11
3845,cosmonot1,1199,1,1,2,3,11,64%,36%,-,25 Dec 2015,30 Sep 2017,18:11
3846,Lud Foe,1199,1,1,2,10,10,-,-,100%,28 Sep 2016,30 Sep 2017,18:11
3847,B5b5,1199,1,1,-,2,4,100%,-,-,08 Jan 2017,30 Sep 2017,18:11
3848,Ryan1328,1199,1,-,3,6,20,50%,45%,5%,20 Nov 2015,30 Sep 2017,18:11
3849,DavoBaird,1199,1,-,-,2,7,57%,14%,29%,16 Oct 2015,30 Sep 2017,18:11
3850,Amishboy,1199,1,-,-,2,4,50%,25%,25%,15 Oct 2015,30 Sep 2017,18:11
3851,naib865,1199,1,-,-,1,2,50%,-,50%,18 Oct 2015,30 Sep 2017,18:11
3852,CGMB,1199,1,-,-,1,2,50%,50%,-,16 Oct 2015,30 Sep 2017,18:11
3853,jodrell,1199,-,3,2,7,15,60%,33%,7%,14 Oct 2015,30 Sep 2017,18:11
3854,Kruger,1199,-,2,1,7,7,86%,14%,-,02 Feb 2017,30 Sep 2017,18:11
3855,SJSkerjanec,1199,-,1,1,4,9,67%,22%,11%,26 May 2016,30 Sep 2017,18:11
3856,Tdore,1199,-,1,1,6,7,43%,43%,14%,04 Apr 2017,30 Sep 2017,18:11
3857,ifear,1199,-,1,-,1,3,67%,33%,-,08 Dec 2014,30 Sep 2017,18:11
3858,Captain Louie,1199,-,1,-,2,2,50%,50%,-,21 Oct 2015,30 Sep 2017,18:11
3859,kaweh,1199,-,-,1,3,5,60%,-,40%,17 Oct 2015,30 Sep 2017,18:11
3860,wwwyzzerdd,1199,-,-,-,3,7,43%,14%,43%,18 Oct 2015,30 Sep 2017,18:11
3861,JuMPer,1199,-,-,-,1,6,83%,17%,-,11 Nov 2015,30 Sep 2017,18:11
3862,JoLLyJu1cE,1199,-,-,-,3,4,75%,-,25%,19 Oct 2015,30 Sep 2017,18:11
3863,Geometrixstar,1199,-,-,-,2,4,-,25%,75%,18 Oct 2015,30 Sep 2017,18:11
3864,TmOHaR,1199,-,-,-,2,3,67%,-,33%,17 Nov 2015,30 Sep 2017,18:11
3865,Sany,1199,-,-,-,2,2,50%,-,50%,13 Oct 2015,30 Sep 2017,18:11
3866,Colbysahomo,1199,-,-,-,1,2,50%,-,50%,11 Sep 2017,30 Sep 2017,18:11
3867,Nozomi,1199,-,-,-,2,2,-,-,100%,14 Nov 2015,30 Sep 2017,18:11
3868,Ajcre,1199,-,-,-,1,1,-,-,100%,05 Dec 2016,30 Sep 2017,18:11
3869,CARBONATION,1198,7,4,-,4,28,79%,21%,-,04 Jan 2016,30 Sep 2017,18:11
3870,Jimbob,1198,5,4,1,6,18,67%,11%,22%,27 Oct 2015,30 Sep 2017,18:11
3871,Manchild789,1198,4,2,3,20,27,63%,33%,4%,04 Jan 2016,30 Sep 2017,18:11
3872,Oursundew421,1198,3,8,6,10,51,65%,20%,16%,18 Mar 2016,30 Sep 2017,18:11
3873,Rye Breath,1198,3,3,-,2,8,88%,13%,-,15 Oct 2015,30 Sep 2017,18:11
3874,ladnir,1198,3,2,-,8,18,44%,17%,39%,02 May 2016,30 Sep 2017,18:11
3875,Bamelin,1198,3,-,3,4,10,80%,20%,-,25 Jan 2016,30 Sep 2017,18:11
3876,6412mustang,1198,3,-,1,2,11,82%,9%,9%,16 Oct 2015,30 Sep 2017,18:11
3877,C0nn0r,1198,3,-,-,3,8,75%,13%,13%,02 Nov 2015,30 Sep 2017,18:11
3878,Rail,1198,3,-,-,3,5,80%,20%,-,17 Mar 2016,30 Sep 2017,18:11
3879,stray dog,1198,2,3,-,5,12,58%,33%,8%,01 May 2016,30 Sep 2017,18:11
3880,iCuDi43,1198,2,2,4,28,43,65%,35%,-,07 Jan 2016,30 Sep 2017,18:11
3881,Vlachbild,1198,2,2,1,7,10,50%,-,50%,15 Mar 2016,30 Sep 2017,18:11
3882,Brohagan,1198,2,1,-,3,8,63%,13%,25%,22 Oct 2015,30 Sep 2017,18:11
3883,MonkeyK,1198,1,3,-,4,10,60%,20%,20%,13 Feb 2016,30 Sep 2017,18:11
3884,sthip,1198,1,2,1,2,14,71%,29%,-,01 Nov 2015,30 Sep 2017,18:11
3885,KeplerS,1198,1,1,4,3,14,86%,-,14%,20 Oct 2015,30 Sep 2017,18:11
3886,Skops,1198,1,1,1,3,9,56%,11%,33%,11 Nov 2015,30 Sep 2017,18:11
3887,RabidMoose,1198,1,1,1,2,6,83%,17%,-,25 Feb 2016,30 Sep 2017,18:11
3888,Hawwk,1198,1,1,-,2,5,60%,20%,20%,14 Oct 2015,30 Sep 2017,18:11
3889,rickbreckman,1198,1,-,1,1,17,59%,6%,35%,21 Feb 2015,30 Sep 2017,18:11
3890,CJVendetta,1198,1,-,1,3,5,60%,-,40%,17 Feb 2016,30 Sep 2017,18:11
3891,Tripletech,1198,1,-,-,2,3,33%,67%,-,02 Aug 2016,30 Sep 2017,18:11
3892,skoptic,1198,-,2,-,4,8,50%,38%,13%,15 Oct 2015,30 Sep 2017,18:11
3893,Cariel,1198,-,1,1,2,23,70%,17%,13%,25 Oct 2015,30 Sep 2017,18:11
3894,eqiu1998,1198,-,1,1,2,4,75%,-,25%,18 Oct 2015,30 Sep 2017,18:11
3895,noro,1198,-,1,-,1,4,50%,50%,-,22 Oct 2015,30 Sep 2017,18:11
3896,CallahanB_23,1198,-,-,1,1,4,25%,50%,25%,13 Mar 2017,30 Sep 2017,18:11
3897,SamBam,1198,-,-,-,2,13,46%,23%,31%,28 Jan 2017,30 Sep 2017,18:11
3898,ALiii,1198,-,-,-,3,8,63%,38%,-,16 Oct 2015,30 Sep 2017,18:11
3899,KLLRPOLRBEAR,1198,-,-,-,1,5,20%,20%,60%,25 Jul 2017,30 Sep 2017,18:11
3900,Longwelwind,1198,-,-,-,2,4,50%,50%,-,04 Nov 2015,30 Sep 2017,18:11
3901,splash,1198,-,-,-,2,2,100%,-,-,25 Oct 2015,30 Sep 2017,18:11
3902,downrange,1198,-,-,-,1,2,-,50%,50%,16 Nov 2015,30 Sep 2017,18:11
3903,vivid,1198,-,-,-,1,1,100%,-,-,16 Jul 2017,30 Sep 2017,18:11
3904,Ramanujan,1198,-,-,-,1,1,-,100%,-,11 Oct 2015,30 Sep 2017,18:11
3905,mglagrla,1197,11,5,4,12,43,67%,23%,9%,13 Jun 2016,30 Sep 2017,18:11
3906,St_P,1197,8,6,1,8,21,76%,10%,14%,21 Oct 2015,30 Sep 2017,18:11
3907,Chuggernaut,1197,4,-,-,6,12,58%,42%,-,25 Mar 2016,30 Sep 2017,18:11
3908,S H E K O,1197,3,1,-,1,16,31%,25%,44%,27 Oct 2015,30 Sep 2017,18:11
3909,SagerHE,1197,3,1,-,1,7,71%,14%,14%,10 May 2016,30 Sep 2017,18:11
3910,Varamyr,1197,2,1,1,2,9,56%,11%,33%,22 Jun 2016,30 Sep 2017,18:11
3911,datguyportal,1197,2,-,1,1,7,86%,-,14%,11 Aug 2017,30 Sep 2017,18:11
3912,aranwe,1197,1,2,4,17,20,80%,20%,-,13 Oct 2015,30 Sep 2017,18:11
3913,bud1080,1197,1,2,4,6,19,63%,32%,5%,21 Jul 2016,30 Sep 2017,18:11
3914,ndo360,1197,1,2,3,3,19,47%,16%,37%,28 Jun 2015,30 Sep 2017,18:11
3915,Kutox,1197,1,2,-,1,7,43%,29%,29%,18 Oct 2015,30 Sep 2017,18:11
3916,Covertfirewall,1197,1,1,-,3,7,57%,29%,14%,23 Oct 2015,30 Sep 2017,18:11
3917,tommy167,1197,1,1,-,4,6,50%,33%,17%,20 Oct 2015,30 Sep 2017,18:11
3918,CardboardConnoiseur,1197,1,1,-,2,5,60%,40%,-,05 Sep 2016,30 Sep 2017,18:11
3919,Snuffy,1197,1,1,-,1,3,67%,-,33%,20 Mar 2016,30 Sep 2017,18:11
3920,SherlockOn,1197,1,-,3,1,10,80%,10%,10%,16 Oct 2015,30 Sep 2017,18:11
3921,Harikiran,1197,1,-,3,5,9,56%,33%,11%,18 Mar 2016,30 Sep 2017,18:11
3922,Jhoren,1197,1,-,-,2,10,30%,-,70%,27 Apr 2015,30 Sep 2017,18:11
3923,cstich,1197,-,4,-,4,10,80%,10%,10%,30 Dec 2015,30 Sep 2017,18:11
3924,Ikonokl,1197,-,1,1,4,9,33%,22%,44%,23 Feb 2016,30 Sep 2017,18:11
3925,ambrose17,1197,-,1,-,9,12,50%,33%,17%,06 Jun 2017,30 Sep 2017,18:11
3926,Stadl0r,1197,-,1,-,2,2,50%,-,50%,18 May 2015,30 Sep 2017,18:11
3927,cptierney6,1197,-,1,-,1,2,50%,50%,-,11 Oct 2015,30 Sep 2017,18:11
3928,vestiGator,1197,-,-,2,2,12,67%,17%,17%,15 Oct 2015,30 Sep 2017,18:11
3929,vbprog,1197,-,-,2,2,7,57%,14%,29%,06 Jun 2016,30 Sep 2017,18:11
3930,Soup1212,1197,-,-,1,1,4,50%,-,50%,19 Oct 2015,30 Sep 2017,18:11
3931,DeZaruu,1197,-,-,-,2,5,-,20%,80%,13 Oct 2015,30 Sep 2017,18:11
3932,Titan Rapier,1197,-,-,-,1,3,33%,-,67%,19 Oct 2015,30 Sep 2017,18:11
3933,Ghost21,1197,-,-,-,1,2,-,-,100%,11 May 2017,30 Sep 2017,18:11
3934,AustinsAscension,1197,-,-,-,1,1,100%,-,-,25 Dec 2016,30 Sep 2017,18:11
3935,Stag,1197,-,-,-,1,1,-,-,100%,27 Mar 2016,30 Sep 2017,18:11
3936,Nikgringo,1196,14,2,6,73,94,51%,40%,9%,12 Feb 2016,30 Sep 2017,18:11
3937,Chironex,1196,7,4,1,2,21,81%,5%,14%,15 Jun 2016,30 Sep 2017,18:11
3938,Aspidites,1196,5,6,6,12,37,73%,8%,19%,21 Oct 2016,30 Sep 2017,18:11
3939,Rusty Boats,1196,4,-,1,1,8,88%,-,13%,08 Jan 2017,30 Sep 2017,18:11
3940,Nikita88,1196,4,-,-,1,9,78%,11%,11%,17 Oct 2015,30 Sep 2017,18:11
3941,Daiver,1196,2,2,-,6,7,71%,-,29%,17 Oct 2015,30 Sep 2017,18:11
3942,KincubeInfiniti,1196,1,2,2,21,52,46%,37%,17%,28 Oct 2015,30 Sep 2017,18:11
3943,frycook88,1196,1,1,3,10,19,79%,21%,-,11 Dec 2015,30 Sep 2017,18:11
3944,SpaceTurtle,1196,1,1,1,6,8,38%,25%,38%,24 Oct 2015,30 Sep 2017,18:11
3945,shanamokui,1196,1,-,-,1,4,100%,-,-,21 Jul 2016,30 Sep 2017,18:11
3946,Hoot11,1196,-,3,5,23,36,53%,44%,3%,13 May 2017,30 Sep 2017,18:11
3947,smidgen,1196,-,3,2,3,10,70%,30%,-,17 Oct 2015,30 Sep 2017,18:11
3948,davis13,1196,-,2,3,16,28,54%,32%,14%,11 Nov 2016,30 Sep 2017,18:11
3949,Wiggi Ninja,1196,-,2,-,10,14,50%,21%,29%,29 Jun 2016,30 Sep 2017,18:11
3950,GoodGuyGavin,1196,-,2,-,3,9,56%,22%,22%,19 Oct 2015,30 Sep 2017,18:11
3951,SlinkMaster,1196,-,1,2,10,22,55%,36%,9%,15 Apr 2017,30 Sep 2017,18:11
3952,Pauldel,1196,-,1,1,4,6,83%,17%,-,15 Oct 2015,30 Sep 2017,18:11
3953,Brandon Conran,1196,-,-,2,1,6,17%,50%,33%,25 Dec 2015,30 Sep 2017,18:11
3954,Levi8,1196,-,-,-,2,13,46%,15%,38%,25 Aug 2016,30 Sep 2017,18:11
3955,deMangler,1196,-,-,-,4,5,100%,-,-,23 Aug 2017,30 Sep 2017,18:11
3956,Highhanded,1196,-,-,-,2,3,67%,-,33%,06 Aug 2016,30 Sep 2017,18:11
3957,iCloud,1196,-,-,-,3,3,-,-,100%,19 Dec 2016,30 Sep 2017,18:11
3958,Linkwarrior,1196,-,-,-,1,1,-,100%,-,12 May 2016,30 Sep 2017,18:11
3959,Galwithglass,1195,3,3,-,3,20,65%,5%,30%,19 Oct 2015,30 Sep 2017,18:11
3960,WilburNosebury,1195,3,3,-,6,9,78%,22%,-,15 Oct 2015,30 Sep 2017,18:11
3961,Vegas17,1195,3,-,-,2,8,38%,-,63%,23 Oct 2015,30 Sep 2017,18:11
3962,Laws,1195,2,4,2,8,27,48%,7%,44%,19 Aug 2016,30 Sep 2017,18:11
3963,Big Daddy K,1195,2,1,-,3,13,54%,15%,31%,14 Oct 2015,30 Sep 2017,18:11
3964,fluffy slippers,1195,2,1,-,4,8,63%,13%,25%,16 Aug 2016,30 Sep 2017,18:11
3965,pupolock,1195,2,-,2,6,9,89%,-,11%,18 Oct 2015,30 Sep 2017,18:11
3966,TheDentedHelmet,1195,2,-,-,1,6,83%,-,17%,10 May 2016,30 Sep 2017,18:11
3967,Tyladhras,1195,1,5,2,17,22,50%,27%,23%,01 Nov 2015,30 Sep 2017,18:11
3968,Benjaminlane,1195,1,4,10,16,41,80%,15%,5%,01 Sep 2016,30 Sep 2017,18:11
3969,Jjb273,1195,1,4,4,25,28,79%,18%,4%,10 Oct 2015,30 Sep 2017,18:11
3970,Big Johnson,1195,1,2,4,16,30,43%,50%,7%,11 Nov 2015,30 Sep 2017,18:11
3971,jayang,1195,1,2,3,2,12,92%,8%,-,21 Nov 2015,30 Sep 2017,18:11
3972,Kpeucep,1195,1,1,1,4,9,100%,-,-,27 Oct 2015,30 Sep 2017,18:11
3973,Nexim,1195,1,1,1,3,8,75%,13%,13%,18 Oct 2015,30 Sep 2017,18:11
3974,Rightleft,1195,1,1,-,4,4,50%,50%,-,21 Apr 2016,30 Sep 2017,18:11
3975,Lord Ockham,1195,1,1,-,1,4,50%,50%,-,14 Oct 2015,30 Sep 2017,18:11
3976,BCRich57,1195,1,-,1,1,4,50%,25%,25%,24 Jan 2016,30 Sep 2017,18:11
3977,Telson Darv,1195,1,-,-,1,5,40%,40%,20%,23 Oct 2015,30 Sep 2017,18:11
3978,Steven Seagull,1195,1,-,-,1,3,100%,-,-,10 Oct 2016,30 Sep 2017,18:11
3979,omchsg,1195,-,1,-,5,7,57%,43%,-,23 Nov 2016,30 Sep 2017,18:11
3980,deque,1195,-,1,-,1,4,25%,25%,50%,22 Dec 2015,30 Sep 2017,18:11
3981,Richiem8,1195,-,1,-,2,3,67%,-,33%,02 Mar 2016,30 Sep 2017,18:11
3982,Mona Lisa,1195,-,1,-,2,3,33%,67%,-,21 Mar 2017,30 Sep 2017,18:11
3983,BluePulse,1195,-,-,1,2,5,40%,40%,20%,13 Oct 2016,30 Sep 2017,18:11
3984,Garvor,1195,-,-,1,1,3,33%,67%,-,22 Oct 2016,30 Sep 2017,18:11
3985,MedGr45,1195,-,-,1,2,2,-,-,100%,16 Oct 2015,30 Sep 2017,18:11
3986,Incinirate,1195,-,-,-,1,5,60%,20%,20%,16 Mar 2016,30 Sep 2017,18:11
3987,HSTLR,1195,-,-,-,2,5,-,60%,40%,15 Nov 2016,30 Sep 2017,18:11
3988,NubbedBird,1195,-,-,-,1,4,75%,-,25%,02 Dec 2015,30 Sep 2017,18:11
3989,SargonOA,1195,-,-,-,3,3,100%,-,-,26 Aug 2017,30 Sep 2017,18:11
3990,Viktor Banev,1195,-,-,-,3,3,33%,67%,-,27 Jul 2015,30 Sep 2017,18:11
3991,Berzy,1195,-,-,-,1,3,-,-,100%,15 Jan 2017,30 Sep 2017,18:11
3992,AMA51413,1195,-,-,-,1,2,100%,-,-,15 Jun 2017,30 Sep 2017,18:11
3993,teemyboy243,1195,-,-,-,1,2,-,-,100%,17 Aug 2016,30 Sep 2017,18:11
3994,Uncle Hulka,1195,-,-,-,1,1,100%,-,-,20 Jul 2016,30 Sep 2017,18:11
3995,JakeFrostSword,1195,-,-,-,1,1,-,-,100%,01 Nov 2015,30 Sep 2017,18:11
3996,Barawr,1194,4,-,-,1,8,63%,13%,25%,24 Oct 2015,30 Sep 2017,18:11
3997,Smiley_j,1194,3,4,2,9,20,85%,10%,5%,21 Nov 2015,30 Sep 2017,18:11
3998,Lieutenant Nuuget,1194,2,2,3,1,16,94%,-,6%,17 Oct 2015,30 Sep 2017,18:11
3999,YuJ1an,1194,2,1,3,3,11,73%,18%,9%,28 Aug 2016,30 Sep 2017,18:11
4000,MichaelC,1194,2,-,1,1,9,78%,22%,-,16 Oct 2015,30 Sep 2017,18:11
4001,RichFuzz,1194,2,-,-,1,5,80%,-,20%,31 Oct 2015,30 Sep 2017,18:11
4002,Felendis,1194,2,-,-,1,3,67%,33%,-,29 Dec 2015,30 Sep 2017,18:11
4003,Johnnywonny,1194,1,5,-,4,14,50%,7%,43%,18 Oct 2015,30 Sep 2017,18:11
4004,imnothardcore,1194,1,4,4,9,16,75%,25%,-,28 Sep 2016,30 Sep 2017,18:11
4005,Snaaaaakes,1194,1,3,4,2,15,60%,27%,13%,08 Jan 2017,30 Sep 2017,18:11
4006,JamHam666,1194,1,2,2,19,21,67%,24%,10%,02 Jan 2016,30 Sep 2017,18:11
4007,Mt_Thing,1194,1,1,2,5,11,82%,9%,9%,22 Oct 2015,30 Sep 2017,18:11
4008,JS4207,1194,1,1,1,4,6,50%,17%,33%,08 Aug 2016,30 Sep 2017,18:11
4009,evans502,1194,1,1,-,1,14,57%,21%,21%,09 Nov 2015,30 Sep 2017,18:11
4010,Smitty230,1194,1,1,-,4,6,83%,-,17%,15 Oct 2015,30 Sep 2017,18:11
4011,Egroeg,1194,1,-,-,3,4,25%,25%,50%,03 Aug 2016,30 Sep 2017,18:11
4012,Silentdeath,1194,1,-,-,2,3,67%,33%,-,21 May 2016,30 Sep 2017,18:11
4013,Zemish,1194,1,-,-,1,2,50%,50%,-,21 Oct 2015,30 Sep 2017,18:11
4014,MexOfWar,1194,-,4,1,4,12,58%,-,42%,07 Dec 2015,30 Sep 2017,18:11
4015,Dark Void,1194,-,2,1,3,7,57%,29%,14%,08 Sep 2017,30 Sep 2017,18:11
4016,ams3olson,1194,-,1,6,10,16,88%,6%,6%,26 Apr 2017,30 Sep 2017,18:11
4017,rogueknight5,1194,-,1,3,1,8,100%,-,-,20 Oct 2015,30 Sep 2017,18:11
4018,tinybram123,1194,-,1,1,1,12,50%,25%,25%,21 Nov 2015,30 Sep 2017,18:11
4019,danielOut,1194,-,1,1,3,6,67%,33%,-,17 Oct 2015,30 Sep 2017,18:11
4020,rchism,1194,-,1,-,3,6,50%,17%,33%,23 Dec 2015,30 Sep 2017,18:11
4021,JohnnyBoy77,1194,-,-,4,21,26,50%,42%,8%,26 Apr 2016,30 Sep 2017,18:11
4022,mt602ct,1194,-,-,1,1,4,75%,25%,-,06 Oct 2015,30 Sep 2017,18:11
4023,Trickshop,1194,-,-,1,1,3,67%,-,33%,30 Jul 2016,30 Sep 2017,18:11
